Product;Brands;Sub-Brands;Objective;Month;Platform;Tier;KOL Name;Category;Link Post;;;Followers Number;Actual Spends (IDR);Reach;Views;Likes;Comments;Share;ER;ER Views (%);VR (%);CPV (Rp)
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;putrinavyy;Family;https://vt.tiktok.com/ZSmxcprfK/;;;13000;890000;120;1577;129;21;127;2,13%;17,56%;12,13%;564,362714
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Fitria.rachmawatiii;Family;https://vt.tiktok.com/ZSmQ8PSbb/;;;16000;890000;146;5387;437;10;100;3,42%;10,15%;33,67%;165,2125487
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;havika_rizhan;Family;https://vt.tiktok.com/ZSmxTWqvn/;;;13800;890000;201;306;84;74;31;1,37%;61,76%;2,22%;2908,496732
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;irncamila;Family;https://vt.tiktok.com/ZSmQMdM14/;;;15100;890000;153;2732;68;21;19;0,72%;3,95%;18,09%;325,7686676
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;rindysw19;Family;https://vt.tiktok.com/ZSmQVhWyX/;;;10700;890000;163;2035;127;39;47;1,99%;10,47%;19,02%;437,3464373
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Putririyaanti ;Family;https://vt.tiktok.com/ZSmQVuVEU/;;;11500;890000;1800;2181;86;20;22;1,11%;5,87%;18,97%;408,0696928
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;elislia23;Family;https://vt.tiktok.com/ZSmQdy5UL/;;;8910;890000;756;1368;108;14;11;1,49%;9,72%;15,35%;650,5847953
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;dhepeanggraeni;Family;https://vt.tiktok.com/ZSmxchLQL/;;;3243;890000;253;405;31;25;3;1,82%;14,57%;12,49%;2197,530864
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;Ibubertumbuh;Family;https://vt.tiktok.com/ZSmQRYrtc/;;;1299;890000;287;523;42;33;13;6,77%;16,83%;40,26%;1701,720841
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;yuniarianii;Family;https://vt.tiktok.com/ZSmQWMyQf/;;;2570;890000;219;433;12;0;0;0,47%;2,77%;16,85%;2055,427252
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;evannadewi;Family;https://vt.tiktok.com/ZSmQsVcov/;;;17200;890000;2800;4104;111;28;28;0,97%;4,07%;23,86%;216,8615984
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;rikanurlia;Family;https://vt.tiktok.com/ZSmCg6pgX/;;;11000;890000;900;1304;108;2;7;1,06%;8,97%;11,85%;682,5153374
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;cecehkesekian;Family;https://vt.tiktok.com/ZSmQTAkK2/;;;15900;890000;9700;12694;747;152;125;6,44%;8,07%;79,84%;70,11186387
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;mayapriliandi;Family;https://vt.tiktok.com/ZSm4atHvc/;;;10100;890000;186;3666;351;28;3;3,78%;10,42%;36,30%;242,771413
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;wldnisaa;Family;https://vt.tiktok.com/ZSm4AQSHL/;;;7271;890000;86;117;33;21;7;0,84%;52,14%;1,61%;7606,837607
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;kiiiiimbella;Family;https://vt.tiktok.com/ZSmQWwmvD/;;;3040;890000;449;559;3;0;0;0,10%;0,54%;18,39%;1592,128801
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;lulaluna_1418;Family;https://vt.tiktok.com/ZSm4SroN1/;;;4713;890000;285;3767;177;30;114;6,81%;8,52%;79,93%;236,2622777
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;ibunshakaaa;Family;https://vt.tiktok.com/ZSmVhgv2Q/;;;10600;890000;369;1025;28;21;25;0,70%;7,22%;9,67%;868,2926829
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;risnaoktaviahardanik;Family;https://vt.tiktok.com/ZSmqcjv1d/;;;16099;890000;59;5329;455;20;413;5,52%;16,66%;33,10%;167,0106962
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;dewi.asria;Family;https://vt.tiktok.com/ZSmpj5VLu/;;;10400;890000;181;318;11;7;6;0,23%;7,55%;3,06%;2798,742138
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Smaula.ni;Family;https://vt.tiktok.com/ZSmqDN5Qv/;;;12000;890000;77;124;3;0;4;0,06%;5,65%;1,03%;7177,419355
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Baby zaza124;Family;https://vt.tiktok.com/ZSmpdAF5M/;;;27600;890000;366;636;28;9;6;0,16%;6,76%;2,30%;1399,371069
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;keykanyamey;Family;https://vt.tiktok.com/ZSmVny3fv/;;;27000;890000;189;951;518;22;8;2,03%;57,62%;3,52%;935,8569926
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;cutadindaaa;Family;https://vt.tiktok.com/ZSmVJoeW4/;;;20176;890000;2300;4668;919;112;24;5,23%;22,60%;23,14%;190,6598115
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;ayufitri_73;Family;https://vt.tiktok.com/ZSmVtcg93/;;;10300;890000;224;4658;145;2;23;1,65%;3,65%;45,22%;191,0691284
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;ociiooo;Family;https://vt.tiktok.com/ZSmVnG2Ah/;;;23200;890000;3900;6823;573;24;7;2,60%;8,85%;29,41%;130,4411549
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;Pebrong;Family;https://vt.tiktok.com/ZSmqxQrf4/;;;1151;890000;344;696;26;30;6;5,39%;8,91%;60,47%;1278,735632
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;stephanysutan;Family;https://vt.tiktok.com/ZSmXnQoYJ/;;;9700;890000;284;461;8;5;1;0,14%;3,04%;4,75%;1930,585683
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;babykeenkay ;Family;https://vt.tiktok.com/ZSmVv5LUF/;;;5539;890000;164;291;53;46;18;2,11%;40,21%;5,25%;3058,419244
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;bundaa.r;Family;https://vt.tiktok.com/ZSmqvp2AL/;;;1590;890000;1100;1429;99;15;10;7,80%;8,68%;89,87%;622,8131561
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;pipitpicks;Family;https://vt.tiktok.com/ZSmqYSRW4/;;;2400;890000;2400;3394;120;21;6;6,13%;4,33%;141,42%;262,2274602
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;carissaoktav;Family;https://vt.tiktok.com/ZSmpjnLoo/;;;10100;890000;3700;3777;91;11;1;1,02%;2,73%;37,40%;235,6367487
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;nia.knia1;Family;https://vt.tiktok.com/ZSmbPRvtb/;;;35000;890000;246;1535;56;6;6;0,19%;4,43%;4,39%;579,8045603
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Almayunita06 ;Family;https://vt.tiktok.com/ZSmphE8B9/;;;16100;890000;9;602;420;40;3;2,88%;76,91%;3,74%;1478,405316
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;Narra09_;Family;https://vt.tiktok.com/ZSmpUNmx5/;;;11100;890000;1500;2784;67;3;1;0,64%;2,55%;25,08%;319,683908
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Leniagsti;Family;https://vt.tiktok.com/ZSmbKg8C1/;;;10300;890000;372;2001;80;6;13;0,96%;4,95%;19,43%;444,7776112
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;mommytwinss_;Family;https://vt.tiktok.com/ZSmbfUPw8/;;;11500;890000;164;310;19;11;16;0,40%;14,84%;2,70%;2870,967742
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;ra.ismaniar;Family;https://vt.tiktok.com/ZSmgTakXJ/;;;10700;890000;765;2289;194;18;19;2,16%;10,09%;21,39%;388,8160769
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;mustikaanggrainika ;Family;https://vt.tiktok.com/ZSmgWjbj8/;;;2350;890000;197;309;15;15;10;1,70%;12,94%;13,15%;2880,2589
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;fika.karunia;Family;https://vt.tiktok.com/ZSmg8xLNv/;;;1300;890000;30;805;8;0;0;0,62%;0,99%;61,92%;1105,590062
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;faradinaauly;Family;https://vt.tiktok.com/ZSmbuvhoF/;;;3731;890000;41;1516;32;27;0;1,58%;3,89%;40,63%;587,0712401
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;choirun.nisaaa ;Family;https://vt.tiktok.com/ZSmg8VJYP/;;;8775;890000;367;4514;106;2;15;1,40%;2,72%;51,44%;197,1643775
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;Rdbrzz;Family;https://vt.tiktok.com/ZSmbKY8Qh/;;;1250;890000;206;384;33;26;3;4,96%;16,15%;30,72%;2317,708333
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;nastitindri;Family;https://vt.tiktok.com/ZSmb76MnJ/;;;2386;890000;98;1541;96;6;9;4,65%;7,20%;64,59%;577,5470474
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;indahnurula;Family;https://vt.tiktok.com/ZSmgRAgGm/;;;1493;890000;170;741;150;13;7;11,39%;22,94%;49,63%;1201,079622
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;Meysarigandum;Family;https://vt.tiktok.com/ZSmg86jpS/;;;5600;890000;179;1249;20;15;100;2,41%;10,81%;22,30%;712,570056
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;ibu_ibrahimm;Family;https://vt.tiktok.com/ZSmgL1xeR/;;;6529;890000;1100;2429;59;4;1;0,98%;2,63%;37,20%;366,4059284
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;yuli_mutia;Family;https://vt.tiktok.com/ZSmG9h6ox/;;;23100;890000;1700;2227;884;22;5;3,94%;40,91%;9,64%;399,6407723
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;disamuslimahnita;Family;https://vt.tiktok.com/ZSmG95RoG/;;;10900;890000;32;11000;126;10;127;2,41%;2,39%;100,92%;80,90909091
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;hai_dela;Family;https://vt.tiktok.com/ZSmss5eeJ/;;;36600;890000;2.2k;2301;156;33;11;0,55%;8,69%;6,29%;386,7883529
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Macro;sky.hums;Family;https://vt.tiktok.com/ZSms3MWck/;;;105000;890000;29100;29813;1059;37;8;1,05%;3,70%;28,39%;29,8527488
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;dwiayufe_;Family;https://vt.tiktok.com/ZSmGLLS94/;;;20200;890000;4400;4718;204;6;132;1,69%;7,25%;23,36%;188,6392539
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;ivanur_;Family;https://vt.tiktok.com/ZSmstxDGs/;;;31400;890000;1200;1667;12;0;5;0,05%;1,02%;5,31%;533,8932214
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;Miaaanf;Family;https://vt.tiktok.com/ZSmssm1bV/;;;13900;890000;1500;1618;92;1;9;0,73%;6,30%;11,64%;550,0618047
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;dela_yo;Family;https://vt.tiktok.com/ZSmst8RXN/;;;3600;890000;775;1119;165;17;10;5,33%;17,16%;31,08%;795,3529937
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;Intanaugust17;Family;https://vt.tiktok.com/ZSmsGf4Qn/;;;2900;890000;71;149;60;35;3;3,38%;65,77%;5,14%;5973,154362
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;heyitskibum;Family;https://vt.tiktok.com/ZSmsQ7x9s/;;;7200;890000;216;279;37;18;7;0,86%;22,22%;3,88%;3189,964158
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;mimmovexa;Family;https://vt.tiktok.com/ZSms99p1T/;;;5438;890000;35;2157;78;1;0;1,45%;3,66%;39,67%;412,6101066
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;rienrenaa;Family;https://vt.tiktok.com/ZSmGMKRwV/;;;1400;890000;51;108;9;0;1;0,71%;9,26%;7,71%;8240,740741
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;resha.rizky;Family;https://vt.tiktok.com/ZSmsVbBN5/ ;;;1060;890000;356;2007;10;4;1;1,42%;0,75%;189,34%;443,4479322
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;nakastmom;Family;https://vt.tiktok.com/ZSmG93rkk/;;;8544;890000;200;908;26;0;0;0,30%;2,86%;10,63%;980,1762115
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;tasyanabilla._;Family;https://vt.tiktok.com/ZSmndMKX5/;;;6105;890000;89;260;21;19;13;0,87%;20,38%;4,26%;3423,076923
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;fitriaanggraini0619;Family;https://vt.tiktok.com/ZSmWyAgqh/;;;11200;890000;4100;4736;189;3;11;1,81%;4,29%;42,29%;187,9222973
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;nabilhaq29;Family;https://vt.tiktok.com/ZSmneVtrk/;;;11200;890000;238;411;19;4;0;0,21%;5,60%;3,67%;2165,450122
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Micro;lilyhaniilfani;Family;https://vt.tiktok.com/ZSmtn1afH/;;;10175;890000;1300;1876;70;2;1;0,72%;3,89%;18,44%;474,4136461
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Micro;hikari.id;Family;https://vt.tiktok.com/ZSmnjDG2a/;;;10694;890000;100;2786;226;0;0;2,11%;8,11%;26,05%;319,4544149
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;eggiindah.ps;Family;https://vt.tiktok.com/ZSmGSV3C3/;;;2278;890000;247;394;3;0;0;0,13%;0,76%;17,30%;2258,883249
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;febymuth;Family;https://vt.tiktok.com/ZSmnJ6VJL/;;;1230;890000;152;2264;84;2;0;6,99%;3,80%;184,07%;393,1095406
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;Annisapristia ;Family;https://vt.tiktok.com/ZSmneEQJR/;;;4821;890000;32;122;181;0;5;3,86%;152,46%;2,53%;7295,081967
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;ninnda_dwi;Family;https://vt.tiktok.com/ZSmnyBTvC/;;;6880;890000;173;231;35;25;31;1,32%;39,39%;3,36%;3852,813853
PHG;Imunped;Imunped;Consideration;Mar-26;TikTok;Nano;riskadeviaan;Family;https://vt.tiktok.com/ZSmsPArYG/;;;6030;890000;60;779;315;20;7;5,67%;43,90%;12,92%;1142,490372
PHG;Imunped;Imunped;Consideration;Feb-26;TikTok;Nano;Ikarzq;Family;https://vt.tiktok.com/ZSmXs6FPE/;;;6100;890000;2100;2876;71;2;8;1,33%;2,82%;47,15%;309,45758
PHG;Degirol;Degirol;Consideration;May-26;X;Macro;Elwa;Lifestyle;https://x.com/elwa/status/2056699287510340036?s=46;;;163000;3000000;2300;2300;5;2;0;0,00%;0,30%;1,41%;1304,347826
PHG;Degirol;Degirol;Consideration;May-26;X;Macro;Faiz Sadad;Comedy;https://x.com/faizsadad_/status/2056714503329615912?s=48&t=GDTfuR6DuXqztWIFj2vjvw;;;575000;11000000;5500;5500;26;3;0;0,01%;0,53%;0,96%;2000
PHG;Degirol;Degirol;Consideration;May-26;X;Macro;Adellina Fitriyani;Lifestyle;https://x.com/adelladellaide/status/2057092320080916842?s=46&t=aghIv0BgtlpRgN7_dUD6EQ;;;723000;7000000;6700;6700;15;0;0;0,00%;0,22%;0,93%;1044,776119
PHG;Degirol;Degirol;Consideration;May-26;X;Macro;Paman Bajay;Comedy;https://x.com/jayakabajay/status/2057451617201623208?s=46&t=aghIv0BgtlpRgN7_dUD6EQ;;;170000;4000000;32800;32800;30;0;0;0,02%;0,09%;19,29%;121,9512195
PHG;Degirol;Degirol;Consideration;May-26;X;Mega;Bayu Joo;Lifestyle;https://x.com/bayu_joo/status/2057436479505465630?s=46&t=Q5rSJxDZDsfIu2XLkihdQA;;;1600000;8000000;6400;6400;13;3;0;0,00%;0,25%;0,40%;1250
PHG;Degirol;Degirol;Consideration;May-26;X;Macro;Widino;Lifestyle;https://x.com/i/status/2057736765063270752;;;197000;4000000;14800;14800;115;12;0;0,06%;0,86%;7,51%;270,2702703
PHG;Degirol;Degirol;Consideration;May-26;X;Mega;Wira Nagara;Lifestyle;https://x.com/wiranagara/status/2058120743268020644?s=46&t=vjre9VUVhNbFQGFKOPEPYQ;;;2200000;10000000;11100;11100;67;4;0;0,00%;0,64%;0,50%;900,9009009
PHG;Degirol;Degirol;Consideration;May-26;X;Macro;Falla Adinda;Lifestyle;https://x.com/falla_adinda/status/2058478758492029365?s=20;;;196000;4000000;2800;2800;5;1;0;0,00%;0,21%;1,43%;1428,571429
PHG;Degirol;Degirol;Consideration;May-26;Instagram;Macro;Cindy Gulla;Sports;https://www.instagram.com/reels/DYzVgKzMKvw/;;;683000;23000000;22860;38100;1585;15;7;0,24%;4,22%;5,58%;603,6745407
PHG;Degirol;Degirol;Consideration;May-26;Instagram;Macro;Fasty Nabila;Lifestyle;https://www.instagram.com/reels/DYzA7TPyHQf/;;;215000;17000000;30840;51400;1565;30;68;0,77%;3,24%;23,91%;330,7392996
PHG;Degirol;Degirol;Consideration;May-26;Instagram;Macro;Faza Shamlan;Lifestyle;https://www.instagram.com/reel/DX6gy7IyxI9/;;;166000;4000000;58324;58324;1070;10;12;0,66%;1,87%;35,13%;68,58240176
PHG;Degirol;Degirol;Consideration;May-26;Instagram;Micro;Livia Akhira;Lifestyle;https://www.instagram.com/reel/DX9d_ixyIvT/;;;19100;10000000;12712;12712;255;3;2;1,36%;2,05%;66,55%;786,6582756
PHG;Degirol;Degirol;Consideration;May-26;Instagram;Macro;dr. Adam Prabata;Health;https://www.instagram.com/reel/DYCEinno94G/;;;464000;40000000;125906;125906;2087;6;56;0,46%;1,71%;27,13%;317,6973298
PHG;Degirol;Degirol;Consideration;May-26;TikTok;Mega;Mamak Beti;Comedy;https://www.tiktok.com/@arifmuhammad/video/7637089944384605448 ;;;7100000;64000000;70400;212940;1265;32;21;0,02%;0,62%;3,00%;300,5541467
